WORD: afişi, FREQ: 1
WORD: istemeye, FREQ: 1
WORD: başladı, FREQ: 1
WORD: elli, FREQ: 1
WORD: geçirdiğinden, FREQ: 1
WORD: dünyaya, FREQ: 1
WORD: sağlamayaz, FREQ: 1
WORD: asarak, FREQ: 1
WORD: figaro, FREQ: 1
WORD: düğünü, FREQ: 1
WORD: kaydını, FREQ: 1
WORD: içeren, FREQ: 1
WORD: kütüphane, FREQ: 1
WORD: bağışı, FREQ: 1
WORD: alır, FREQ: 1
WORD: açık, FREQ: 1
WORD: şarkının, FREQ: 1
WORD: bölümünü, FREQ: 1
WORD: çalar, FREQ: 1
WORD: tek, FREQ: 1
WORD: kişilik, FREQ: 1
WORD: gönderilmesine, FREQ: 1
WORD: yol, FREQ: 1
WORD: açar, FREQ: 1
WORD: kamusal, FREQ: 1
WORD: işlerde, FREQ: 1
WORD: emeğini, FREQ: 1
WORD: kullanmaya, FREQ: 1
WORD: vasıflı, FREQ: 1
WORD: iş, FREQ: 1
WORD: gücünün, FREQ: 1
WORD: maliyetini, FREQ: 1
WORD: azaltarak, FREQ: 1
WORD: rüşvet, FREQ: 1
WORD: almaya, FREQ: 1
WORD: takma, FREQ: 1
WORD: adını, FREQ: 1
WORD: kullanarak, FREQ: 1
WORD: aktarmaktadır, FREQ: 1
WORD: willams, FREQ: 1
WORD: hırsızlık, FREQ: 1
WORD: yaptığı, FREQ: 1
WORD: hapishaneye, FREQ: 1
WORD: alındı, FREQ: 1
WORD: ged, FREQ: 1
WORD: sınavını, FREQ: 1
WORD: geçmesi, FREQ: 1
WORD: ettiler, FREQ: 1
WORD: hapishanedeki, FREQ: 1
WORD: mahkumun, FREQ: 1
WORD: öldürdüğünü, FREQ: 1
WORD: söylediğini, FREQ: 1
WORD: açıklıyor, FREQ: 1
WORD: anlatmak, FREQ: 1
WORD: istiyor, FREQ: 1
WORD: dinlemeden, FREQ: 1
WORD: gönderilmesini, FREQ: 1
WORD: emrediyor, FREQ: 1
WORD: tuzak, FREQ: 1
WORD: kurarak, FREQ: 1
WORD: kaçıyormuş, FREQ: 1
WORD: süsü, FREQ: 1
WORD: verdirdiği, FREQ: 1
WORD: ortadan, FREQ: 1
WORD: kaldırıyor, FREQ: 1
WORD: kaçakcılığı, FREQ: 1
WORD: bakması, FREQ: 1
WORD: çıkaracağını, FREQ: 1
WORD: redederse, FREQ: 1
WORD: hücrede, FREQ: 1
WORD: kalacağını, FREQ: 1
WORD: hemde, FREQ: 1
WORD: yakacağını, FREQ: 1
WORD: üzerine, FREQ: 1
WORD: devam, FREQ: 1
WORD: etmek, FREQ: 1
WORD: kalıyor, FREQ: 1
WORD: girmemiş, FREQ: 1
WORD: ceza, FREQ: 1
WORD: almamış, FREQ: 1
WORD: olsaydı, FREQ: 1
WORD: ay, FREQ: 1
WORD: edilebilirdi, FREQ: 1
WORD: cezasının, FREQ: 1
WORD: tamamını, FREQ: 1
WORD: çekmek, FREQ: 1
WORD: konuşurken, FREQ: 1
WORD: meksika, FREQ: 1
WORD: sahil, FREQ: 1
WORD: kasabası, FREQ: 1
WORD: yaşamak, FREQ: 1
WORD: istediğini, FREQ: 1
WORD: anlatıyor, FREQ: 1
WORD: olmadığını, FREQ: 1
WORD: umutlara, FREQ: 1
WORD: kapılmaması, FREQ: 1
WORD: gerektiğini, FREQ: 1
WORD: yıllarca, FREQ: 1
WORD: inandığı, FREQ: 1
WORD: yaşamıştı, FREQ: 1
WORD: serbest, FREQ: 1
WORD: kalırsa, FREQ: 1
WORD: maine, FREQ: 1
WORD: yakınlarındaki, FREQ: 1
WORD: özel, FREQ: 1
WORD: samanlığı, FREQ: 1
WORD: bırakcak, FREQ: 1
WORD: sonraki, FREQ: 1
WORD: gün, FREQ: 1
WORD: işi, FREQ: 1
WORD: çağırılan, FREQ: 1
WORD: hücresinden, FREQ: 1
WORD: ses, FREQ: 1
WORD: gelmeyince, FREQ: 1
WORD: hücreyi, FREQ: 1
WORD: kontrol, FREQ: 1
WORD: ediyorlar, FREQ: 1
WORD: hücrenin, FREQ: 1
WORD: boş, FREQ: 1
WORD: müdürde, FREQ: 1
WORD: geliyor, FREQ: 1
WORD: öfkeleniyor, FREQ: 1
WORD: elindeki, FREQ: 1
WORD: satranç, FREQ: 1
WORD: taşını, FREQ: 1
WORD: duvardaki, FREQ: 1
WORD: resme, FREQ: 1
WORD: fırlatıyor, FREQ: 1
WORD: resmi, FREQ: 1
WORD: tamamen, FREQ: 1
WORD: kaldırınca, FREQ: 1
WORD: arkasında, FREQ: 1
WORD: insanın, FREQ: 1
WORD: geçebileceği, FREQ: 1
WORD: büyüklükte, FREQ: 1
WORD: açıldığını, FREQ: 1
WORD: borularına, FREQ: 1
WORD: ulaşıyor, FREQ: 1
WORD: buradan, FREQ: 1
WORD: çıkışa, FREQ: 1
WORD: önceden, FREQ: 1
WORD: planladığı, FREQ: 1
WORD: paraların, FREQ: 1
WORD: müdürün, FREQ: 1
WORD: temiz, FREQ: 1
WORD: güzel, FREQ: 1
WORD: giyselerini, FREQ: 1
WORD: poşete, FREQ: 1
WORD: koyarak, FREQ: 1
WORD: borusunun, FREQ: 1
WORD: içinden, FREQ: 1
WORD: özgürlüğe, FREQ: 1
WORD: gitti, FREQ: 1
WORD: paraları, FREQ: 1
WORD: almak, FREQ: 1
WORD: banka, FREQ: 1
WORD: gösteriyor, FREQ: 1
WORD: ele, FREQ: 1
WORD: geçirdikten, FREQ: 1
WORD: taki, FREQ: 1
WORD: yolsuzlukların, FREQ: 1
WORD: polise, FREQ: 1
WORD: yolluyor, FREQ: 1
WORD: hemen, FREQ: 1
WORD: tutuklanmamak, FREQ: 1
WORD: kırk, FREQ: 1
WORD: hizmet, FREQ: 1
WORD: ettiken, FREQ: 1
WORD: sonunda, FREQ: 1
WORD: nafiyete, FREQ: 1
WORD: tuduldu, FREQ: 1
WORD: hapishane, FREQ: 1
WORD: dışındaki, FREQ: 1
WORD: hayata, FREQ: 1
WORD: sağlamaya, FREQ: 1
WORD: çalışan, FREQ: 1
WORD: sözü, FREQ: 1
WORD: hatırlıyor, FREQ: 1
WORD: tahliyenin, FREQ: 1
WORD: kuralını, FREQ: 1
WORD: ihlal, FREQ: 1
WORD: ederek, FREQ: 1
WORD: sınır, FREQ: 1
WORD: dışına, FREQ: 1
WORD: istediği, FREQ: 1
WORD: yere, FREQ: 1
WORD: toprağı, FREQ: 1
WORD: kazıyor, FREQ: 1
WORD: kutunun, FREQ: 1
WORD: mektup, FREQ: 1
WORD: miktar, FREQ: 1
WORD: mektupta, FREQ: 1
WORD: gelmesini, FREQ: 1
WORD: fark, FREQ: 1
WORD: başlıyor, FREQ: 1
WORD: yanına, FREQ: 1
WORD: yolculuk, FREQ: 1
WORD: sonrası, FREQ: 1
WORD: kumsalda, FREQ: 1
WORD: arkadaş, FREQ: 1
WORD: mutlu, FREQ: 1
WORD: birbirlerine, FREQ: 1
WORD: sarılıyorlar, FREQ: 1
WORD: warden, FREQ: 1
WORD: heywood, FREQ: 1
WORD: capt, FREQ: 1
WORD: williams, FREQ: 1
WORD: mark, FREQ: 1
WORD: rolston, FREQ: 1
WORD: bogs, FREQ: 1
WORD: diamond, FREQ: 1
WORD: hatlen, FREQ: 1
WORD: jeffrey, FREQ: 1
WORD: demunn, FREQ: 1
WORD: davasında, FREQ: 1
WORD: savcı, FREQ: 1
WORD: olarak, FREQ: 1
WORD: sinemaya, FREQ: 1
WORD: uyarlandı, FREQ: 1
WORD: gösterildiği, FREQ: 1
WORD: ülkelerde, FREQ: 1
WORD: ilgiyle, FREQ: 1
WORD: karşılandı, FREQ: 1
WORD: aralarında, FREQ: 1
WORD: adaylığı, FREQ: 1
WORD: dalda, FREQ: 1
WORD: oscar, FREQ: 1
WORD: ödülüne, FREQ: 1
WORD: baş, FREQ: 1
WORD: rolünde, FREQ: 1
WORD: tom, FREQ: 1
WORD: hanks, FREQ: 1
WORD: oynadığı, FREQ: 1
WORD: forrest, FREQ: 1
WORD: gump, FREQ: 1
WORD: layık, FREQ: 1
WORD: görüldü, FREQ: 1
WORD: yayınlandıktan, FREQ: 1
WORD: televizyonlarda, FREQ: 1
WORD: çeşitli, FREQ: 1
WORD: sitelerinde, FREQ: 1
WORD: yayınlanmış, FREQ: 1
WORD: görmüştür, FREQ: 1
WORD: yaygın, FREQ: 1
WORD: kulanıma, FREQ: 1
WORD: sahip, FREQ: 1
WORD: sitesi, FREQ: 1
WORD: yayınlanan, FREQ: 1
WORD: filmler, FREQ: 1
WORD: listesinde, FREQ: 1
WORD: oyları, FREQ: 1
WORD: lik, FREQ: 1
WORD: elde, FREQ: 1
WORD: etmiştir, FREQ: 1
WORD: zamandır, FREQ: 1
WORD: listenin, FREQ: 1
WORD: üst, FREQ: 1
WORD: sırasındadır, FREQ: 1
WORD: owen, FREQ: 1
WORD: o’neill, FREQ: 1
WORD: dave, FREQ: 1
WORD: johns, FREQ: 1
WORD: haworth, FREQ: 1
WORD: tiyatroya, FREQ: 1
WORD: uyarlanmıştır, FREQ: 1
WORD: west, FREQ: 1
WORD: end, FREQ: 1
WORD: prömiyer, FREQ: 1
WORD: yapan, FREQ: 1
WORD: i̇rlanda, FREQ: 1
WORD: gaiety, FREQ: 1
WORD: theatre, FREQ: 1
WORD: ardından, FREQ: 1
WORD: bill, FREQ: 1
WORD: prodüksiyonu, FREQ: 1
WORD: londra, FREQ: 1
WORD: turne, FREQ: 1
WORD: yapmıştır, FREQ: 1
WORD: nazlı, FREQ: 1
WORD: gözde, FREQ: 1
WORD: yolcu, FREQ: 1
WORD: çevrilmiştir, FREQ: 1
WORD: onkajans, FREQ: 1
WORD: box, FREQ: 1
WORD: office, FREQ: 1
WORD: mojo, FREQ: 1
WORD: kaynağından, FREQ: 1
WORD: arşivlendi, FREQ: 1
WORD: archive, FREQ: 1
WORD: org, FREQ: 1
WORD: boxofficemojo, FREQ: 1
WORD: movies, FREQ: 1
WORD: shawshankredemption, FREQ: 1
WORD: htm, FREQ: 1
WORD: erişim, FREQ: 1
WORD: tarihi, FREQ: 1
WORD: ağustos, FREQ: 1
WORD: top, FREQ: 1
WORD: erişildi, FREQ: 1
WORD: britishtheatre, FREQ: 1
WORD: tour, FREQ: 1
WORD: theatreroyalwindsor, FREQ: 1
WORD: co, FREQ: 1
WORD: details, FREQ: 1
WORD: php, FREQ: 1
WORD: microsite, FREQ: 1
WORD: sinemalar, FREQ: 1
WORD: filmi, FREQ: 1
WORD: taslaktır, FREQ: 1
WORD: içeriğini, FREQ: 1
WORD: geliştirerek, FREQ: 1
WORD: vikipedi, FREQ: 1
WORD: katkıda, FREQ: 1
WORD: bulunabilirsiniz, FREQ: 1
WORD: bob, FREQ: 2
WORD: gunton, FREQ: 2
WORD: clancy, FREQ: 2
WORD: brown, FREQ: 2
WORD: william, FREQ: 2
WORD: sadler, FREQ: 2
WORD: gil, FREQ: 2
WORD: bellows, FREQ: 2
WORD: james, FREQ: 2
WORD: whitmore, FREQ: 2
WORD: eylül, FREQ: 2
WORD: b, FREQ: 2
WORD: mart, FREQ: 2
WORD: abd, FREQ: 2
WORD: i̇ngilizce, FREQ: 2
WORD: milyon, FREQ: 2
WORD: yapımı, FREQ: 2
WORD: amerikan, FREQ: 2
WORD: hayworth, FREQ: 2
WORD: karısını, FREQ: 2
WORD: cezaevi, FREQ: 2
WORD: bankacı, FREQ: 2
WORD: anlatır, FREQ: 2
WORD: cezaevinde, FREQ: 2
WORD: boyunca, FREQ: 2
WORD: ellis, FREQ: 2
WORD: boyd, FREQ: 2
WORD: etmeye, FREQ: 2
WORD: gardiyanlar, FREQ: 2
WORD: aldı, FREQ: 2
WORD: aday, FREQ: 2
WORD: gösterildi, FREQ: 2
WORD: nün, FREQ: 2
WORD: dahil, FREQ: 2
WORD: dan, FREQ: 2
WORD: kişinin, FREQ: 2
WORD: puan, FREQ: 2
WORD: konusu, FREQ: 2
WORD: filme, FREQ: 2
WORD: uyarlamalar, FREQ: 2
WORD: kaynaklar, FREQ: 2
WORD: bağlantılar, FREQ: 2
WORD: aynı, FREQ: 2
WORD: başka, FREQ: 2
WORD: gece, FREQ: 2
WORD: verdiği, FREQ: 2
WORD: polis, FREQ: 2
WORD: edilir, FREQ: 2
WORD: hapishanede, FREQ: 2
WORD: sayesinde, FREQ: 2
WORD: çalışmakta, FREQ: 2
WORD: byron, FREQ: 2
WORD: hadley, FREQ: 2
WORD: ilgili, FREQ: 2
WORD: parasını, FREQ: 2
WORD: birer, FREQ: 2
WORD: bira, FREQ: 2
WORD: mahkumlara, FREQ: 2
WORD: samuel, FREQ: 2
WORD: kütüphaneyi, FREQ: 2
WORD: tahliye, FREQ: 2
WORD: yıl, FREQ: 2
WORD: uyum, FREQ: 2
WORD: kendisini, FREQ: 2
WORD: intihar, FREQ: 2
WORD: şekilde, FREQ: 2
WORD: başlar, FREQ: 2
WORD: randall, FREQ: 2
WORD: stephens, FREQ: 2
WORD: parayı, FREQ: 2
WORD: suçsuz, FREQ: 2
WORD: işine, FREQ: 2
WORD: tekrar, FREQ: 2
WORD: zorunda, FREQ: 2
WORD: eğer, FREQ: 2
WORD: umudun, FREQ: 2
WORD: buxton, FREQ: 2
WORD: etmesini, FREQ: 2
WORD: kutu, FREQ: 2
WORD: duvarın, FREQ: 2
WORD: kanalizasyon, FREQ: 2
WORD: akladığı, FREQ: 2
WORD: belgelerini, FREQ: 2
WORD: ediyor, FREQ: 2
WORD: shawsanhk, FREQ: 2
WORD: yola, FREQ: 2
WORD: gidiyor, FREQ: 2
WORD: buluyor, FREQ: 2
WORD: romanından, FREQ: 2
WORD: uzun, FREQ: 2
WORD: internet, FREQ: 2
WORD: oyun, FREQ: 2
WORD: sahnelenmiş, FREQ: 2
WORD: kenwright, FREQ: 2
WORD: türkçe, FREQ: 2
WORD: ye, FREQ: 2
WORD: tarihinde, FREQ: 2
WORD: web, FREQ: 2
WORD: id, FREQ: 2
WORD: uk, FREQ: 2
WORD: madde, FREQ: 2
WORD: esaretin, FREQ: 3
WORD: bedeli, FREQ: 3
WORD: frank, FREQ: 3
WORD: darabont, FREQ: 3
WORD: oyuncular, FREQ: 3
WORD: tim, FREQ: 3
WORD: robbins, FREQ: 3
WORD: morgan, FREQ: 3
WORD: freeman, FREQ: 3
WORD: süre, FREQ: 3
WORD: rita, FREQ: 3
WORD: kefareti, FREQ: 3
WORD: aklama, FREQ: 3
WORD: yardım, FREQ: 3
WORD: dış, FREQ: 3
WORD: eder, FREQ: 3
WORD: bryron, FREQ: 3
WORD: müdür, FREQ: 3
WORD: brooks, FREQ: 3
WORD: te, FREQ: 3
WORD: zihuatanejo, FREQ: 3
WORD: ziyaret, FREQ: 3
WORD: görüyorlar, FREQ: 3
WORD: delik, FREQ: 3
WORD: çıkıyor, FREQ: 3
WORD: the, FREQ: 4
WORD: stephen, FREQ: 4
WORD: king, FREQ: 4
WORD: adlı, FREQ: 4
WORD: dufresne, FREQ: 4
WORD: tarafından, FREQ: 4
WORD: büyük, FREQ: 4
WORD: ilgi, FREQ: 4
WORD: imdb, FREQ: 4
WORD: yılında, FREQ: 4
WORD: eşi, FREQ: 4
WORD: şartlı, FREQ: 4
WORD: hücreye, FREQ: 4
WORD: doğru, FREQ: 4
WORD: www, FREQ: 4
WORD: tommy, FREQ: 5
WORD: söylüyor, FREQ: 5
WORD: com, FREQ: 5
WORD: redemption, FREQ: 6
WORD: iyi, FREQ: 6
WORD: olan, FREQ: 6
WORD: kaynağı, FREQ: 6
WORD: olduğunu, FREQ: 6
WORD: http, FREQ: 6
WORD: para, FREQ: 7
WORD: norton, FREQ: 7
WORD: shawshank, FREQ: 10
WORD: film, FREQ: 10
WORD: red, FREQ: 11
WORD: değiştir, FREQ: 12
WORD: andy, FREQ: 43
